DOI,topic_id,value
ACTRN12615001115527p,2,0.07673264
ACTRN12615001116516,2,0.086876397
ACTRN12615001119583p,9,0.066594429
ACTRN12615001121550p,5,0.047538909
ACTRN12615001122549,2,0.043961907
ACTRN12615001123538,10,0.033149914
ACTRN12615001124527,7,0.049712419
ACTRN12615001125516,1,0.062616427
ACTRN12615001126505p,6,0.006154287
ACTRN12615001128583,8,0.065767071
ACTRN12615001130550,5,0.056080512
ACTRN12615001131549,10,0.019633159
ACTRN12615001132538,4,0.099237746
ACTRN12615001135505,3,0.094635685
ACTRN12615001136594,10,0.040511582
ACTRN12615001138572,9,0.03778218
ACTRN12615001140549,2,0.031124962
ACTRN12615001141538,6,0.147981309
ACTRN12615001142527,3,0.083462967
ACTRN12615001144505,6,0.157887388
ACTRN12615001145594,9,0.021587784
ACTRN12615001146583,2,0.047505848
ACTRN12615001149550,9,0.03842783
ACTRN12615001150538,3,0.038142395
ACTRN12615001152516,5,0.071108107
ACTRN12615001153505,8,0.065277931
ACTRN12615001156572,6,0.090991006
ACTRN12615001158550,8,0.037619939
ACTRN12615001159549,4,0.032900984
ACTRN12615001161516,3,0.032778058
ACTRN12615001162505,2,0.043472744
ACTRN12615001163594,8,0.03236519
ACTRN12615001164583,2,0.045188181
ACTRN12615001165572p,1,0.052450422
ACTRN12615001166561,2,0.062734244
ACTRN12615001167550,9,0.049601579
ACTRN12615001168549,6,0.108567538
ACTRN12615001170516,2,0.062175245
ACTRN12615001171505,2,0.018229851
ACTRN12615001172594p,4,0.036086522
ACTRN12615001173583p,2,0.056434475
ACTRN12615001174572,9,0.049915952
ACTRN12615001175561,8,0.076839255
ACTRN12615001176550,10,0.033920352
ACTRN12615001177549,9,0.056371095
ACTRN12615001178538,2,0.033462227
ACTRN12615001180505,2,0.050520411
ACTRN12615001181594,2,0.050543797
ACTRN12615001183572,4,0.069912347
ACTRN12615001184561,9,0.039884111
ACTRN12615001187538,2,0.050934372
ACTRN12615001188527,2,0.046444646
ACTRN12615001189516,2,0.056295808
ACTRN12615001190594,9,0.082671825
ACTRN12615001194550,2,0.085871525
ACTRN12615001199505,6,0.023586161
ACTRN12615001202550,4,0.060677332
ACTRN12615001203549,3,0.086881341
ACTRN12615001204538,6,0.073395281
ACTRN12615001206516,1,0.045843494
ACTRN12615001208594,6,0.104924477
ACTRN12615001210561p,5,0.062185886
ACTRN12615001211550,2,0.073523245
ACTRN12615001212549,2,0.057290316
ACTRN12615001213538,2,0.093694964
ACTRN12615001214527,2,0.116111088
ACTRN12615001215516,4,0.046417554
ACTRN12615001216505,9,0.056242217
ACTRN12615001217594,8,0.033677687
ACTRN12615001218583,9,0.101067392
ACTRN12615001221549,3,0.074052829
ACTRN12615001222538,10,0.028374545
ACTRN12615001223527,4,0.067057596
ACTRN12615001224516,2,0.02965306
ACTRN12615001225505p,3,0.036741788
ACTRN12615001226594,4,0.067816697
ACTRN12615001227583,8,0.057221834
ACTRN12615001228572,6,0.041306335
ACTRN12615001229561,5,0.055977915
ACTRN12615001230549,8,0.026500977
ACTRN12615001231538,3,0.053813286
ACTRN12615001232527,3,0.060358818
ACTRN12615001233516,2,0.037835175
ACTRN12615001235594,5,0.068429113
ACTRN12615001236583,3,0.040543088
ACTRN12615001237572,10,0.025556978
ACTRN12615001239550,10,0.041729157
ACTRN12615001240538,2,0.043282481
ACTRN12615001241527,10,0.05932528
ACTRN12615001243505,2,0.039897116
ACTRN12615001244594,10,0.0618891
ACTRN12615001245583,6,0.08904991
ACTRN12615001246572,10,0.082500919
ACTRN12615001247561p,4,0.067831694
ACTRN12615001248550,4,0.166457212
ACTRN12615001249549,8,0.022758096
ACTRN12615001252505,2,0.058652488
ACTRN12615001254583,8,0.063378854
ACTRN12615001256561,5,0.106541877
ACTRN12615001257550,3,0.097176652
ACTRN12615001260516,2,0.06488036
ACTRN12615001261505p,9,0.063664823
ACTRN12615001262594,2,0.043227322
ACTRN12615001264572,5,0.048335652
ACTRN12615001266550,2,0.053696666
ACTRN12615001267549,3,0.055331802
ACTRN12615001272583,2,0.041488185
ACTRN12615001273572,8,0.059584728
ACTRN12615001274561,4,0.02992149
ACTRN12615001275550,4,0.016276842
ACTRN12615001276549,5,0.045638397
ACTRN12615001279516,8,0.029820488
ACTRN12615001281583,3,0.05365147
ACTRN12615001282572,9,0.072762311
ACTRN12615001284550,2,0.067801729
ACTRN12615001285549,1,0.073990225
ACTRN12615001286538,9,0.039062829
ACTRN12615001287527,6,0.02783271
ACTRN12615001289505,9,0.060245324
ACTRN12615001291572,4,0.079200876
ACTRN12615001292561,9,0.094906368
ACTRN12615001294549,8,0.074358347
ACTRN12615001296527,8,0.09881577
ACTRN12615001298505,5,0.053510567
ACTRN12615001300561p,4,0.052493038
ACTRN12615001301550,2,0.084012673
ACTRN12615001303538,2,0.044234491
ACTRN12615001304527,4,0.037755804
ACTRN12615001305516,4,0.074503482
ACTRN12615001306505,2,0.026920191
ACTRN12615001307594,3,0.086873135
ACTRN12615001308583,2,0.067302402
ACTRN12615001309572,10,0.074310401
ACTRN12615001310550,5,0.037723615
ACTRN12615001311549,8,0.018676486
ACTRN12615001312538,5,0.067934985
ACTRN12615001314516,10,0.038692741
ACTRN12615001315505,3,0.106273931
ACTRN12615001316594,5,0.068536317
ACTRN12615001318572,2,0.041513828
ACTRN12615001319561,5,0.106541877
ACTRN12615001321538,10,0.044539862
ACTRN12615001322527,2,0.058684646
ACTRN12615001324505,5,0.079164968
ACTRN12615001326583,1,0.075727572
ACTRN12615001327572,3,0.106591233
ACTRN12615001328561,4,0.095256226
ACTRN12615001330538,10,0.037611597
ACTRN12615001331527,10,0.085229786
ACTRN12615001332516p,5,0.058168907
ACTRN12615001333505,2,0.089480559
ACTRN12615001336572,5,0.071674015
ACTRN12615001338550,2,0.043900704
ACTRN12615001339549,3,0.04601037
ACTRN12615001341516,1,0.041724727
ACTRN12615001342505p,5,0.040217705
ACTRN12615001343594,9,0.084508779
ACTRN12615001344583,2,0.048128043
ACTRN12615001345572,8,0.024698268
ACTRN12615001346561,2,0.061160894
ACTRN12615001347550,10,0.054314216
ACTRN12615001348549p,5,0.052175271
ACTRN12615001349538,6,0.090267491
ACTRN12615001350516,3,0.043375297
ACTRN12615001351505,9,0.061678204
ACTRN12615001352594,1,0.059549355
ACTRN12615001353583,4,0.043818618
ACTRN12615001355561,6,0.134875717
ACTRN12615001356550,10,0.038866285
ACTRN12615001357549,4,0.068917845
ACTRN12615001360505,5,0.050510735
ACTRN12615001361594,3,0.06278135
ACTRN12615001362583,10,0.046633213
ACTRN12615001365550,5,0.053213166
ACTRN12615001367538,9,0.048302582
ACTRN12615001368527,10,0.042626223
ACTRN12615001369516,1,0.04797525
ACTRN12615001370594,2,0.077432485
ACTRN12615001371583,3,0.052531854
ACTRN12615001372572,2,0.107724204
ACTRN12615001374550,1,0.0371517
ACTRN12615001375549,2,0.048622936
ACTRN12615001376538,2,0.079686864
ACTRN12615001377527,2,0.048309763
ACTRN12615001378516,10,0.062405869
ACTRN12615001379505,2,0.109149824
ACTRN12615001380583,9,0.049550784
ACTRN12615001381572,5,0.034936082
ACTRN12616000001493,4,0.058271194
ACTRN12616000002482,5,0.088831905
ACTRN12616000003471,2,0.100989605
ACTRN12616000005459,5,0.08712966
ACTRN12616000006448,3,0.044072849
ACTRN12616000007437,9,0.028374526
ACTRN12616000009415,7,0.179160632
ACTRN12616000011482,8,0.036580482
ACTRN12616000014459,10,0.067567453
ACTRN12616000016437,2,0.054306102
ACTRN12616000017426,1,0.032112061
ACTRN12616000018415,2,0.057114035
ACTRN12616000019404,8,0.069500713
ACTRN12616000021471,8,0.058803653
ACTRN12616000022460,5,0.051020418
ACTRN12616000023459,10,0.056053684
ACTRN12616000024448,8,0.041110719
ACTRN12616000025437,7,0.130134013
ACTRN12616000026426,2,0.051337317
ACTRN12616000027415,4,0.067673827
ACTRN12616000028404,10,0.06131158
ACTRN12616000030471,9,0.032020013
ACTRN12616000032459,9,0.081428632
ACTRN12616000036415,3,0.04807836
ACTRN12616000038493,2,0.055046034
ACTRN12616000039482p,2,0.07077561
ACTRN12616000040460,5,0.024084037
ACTRN12616000041459,8,0.034052051
ACTRN12616000042448,3,0.062901431
ACTRN12616000043437,6,0.098255596
ACTRN12616000044426,2,0.030499568
ACTRN12616000045415,3,0.049830355
ACTRN12616000046404,9,0.066173653
ACTRN12616000047493,2,0.041975484
ACTRN12616000048482,9,0.058936179
ACTRN12616000049471,6,0.127224149
ACTRN12616000050459,6,0.087365113
ACTRN12616000051448,3,0.04346226
ACTRN12616000052437p,4,0.039451499
ACTRN12616000053426,2,0.076150685
ACTRN12616000054415,9,0.066596429
ACTRN12616000055404,10,0.033863091
ACTRN12616000056493,10,0.037745256
ACTRN12616000057482,2,0.05821746
ACTRN12616000058471,2,0.049896708
ACTRN12616000062426,1,0.04155832
ACTRN12616000063415,3,0.0546915
ACTRN12616000065493,1,0.033961918
ACTRN12616000066482,9,0.062242665
ACTRN12616000067471,3,0.102948909
ACTRN12616000068460,10,0.04396017
ACTRN12616000069459,2,0.068139793
ACTRN12616000070437,5,0.043919526
ACTRN12616000071426,3,0.0636891
ACTRN12616000072415,8,0.068537914
ACTRN12616000073404,2,0.05594655
ACTRN12616000076471,3,0.066988083
ACTRN12616000077460,9,0.036881927
ACTRN12616000078459,6,0.022249469
ACTRN12616000079448,5,0.04331424
ACTRN12616000080426,2,0.054477403
ACTRN12616000081415,9,0.030787446
ACTRN12616000082404,6,0.105107749
ACTRN12616000083493,7,0.057001469
ACTRN12616000085471,10,0.034729547
ACTRN12616000086460,2,0.052749615
ACTRN12616000089437,8,0.071515089
ACTRN12616000090415,2,0.058289203
ACTRN12616000092493p,2,0.096107078
ACTRN12616000094471,3,0.058520001
ACTRN12616000095460p,4,0.08707051
ACTRN12616000096459,2,0.07060184
ACTRN12616000097448,2,0.095124132
ACTRN12616000098437,2,0.074012819
ACTRN12616000099426,2,0.067921065
ACTRN12616000100493,5,0.065937579
ACTRN12616000103460,9,0.039401997
ACTRN12616000104459,6,0.18072213
ACTRN12616000105448,4,0.051951682
ACTRN12616000108415,9,0.043690659
ACTRN12616000109404,8,0.04119135
ACTRN12616000110482,2,0.06684311
ACTRN12616000115437,3,0.054106521
ACTRN12616000116426,2,0.047409276
ACTRN12616000119493,8,0.163653929
ACTRN12616000120471,6,0.05251049
ACTRN12616000121460,2,0.058964988
ACTRN12616000122459,9,0.024519047
ACTRN12616000123448,5,0.072106767
ACTRN12616000125426,9,0.02656034
ACTRN12616000126415,2,0.034528894
ACTRN12616000127404,10,0.064867119
ACTRN12616000128493p,2,0.039404401
ACTRN12616000130460,10,0.034895817
ACTRN12616000133437,5,0.037912957
ACTRN12616000134426,10,0.043549407
ACTRN12616000135415,2,0.065308593
ACTRN12616000136404,8,0.063358592
ACTRN12616000137493,6,0.062524297
ACTRN12616000138482,6,0.052832092
ACTRN12616000139471,9,0.038135599
ACTRN12616000140459,3,0.043911398
ACTRN12616000144415,5,0.052623593
ACTRN12616000145404,6,0.145832786
ACTRN12616000146493,3,0.02734973
ACTRN12616000147482p,3,0.047381708
ACTRN12616000149460,10,0.033859603
ACTRN12616000150448,4,0.043015248
ACTRN12616000153415p,8,0.067380646
ACTRN12616000154404,2,0.058122049
ACTRN12616000156482,2,0.083685138
ACTRN12616000157471,10,0.052148834
ACTRN12616000158460,2,0.05363272
ACTRN12616000159459,3,0.082864664
ACTRN12616000160437,2,0.045944403
ACTRN12616000161426,1,0.058042705
ACTRN12616000162415,2,0.055891162
ACTRN12616000163404,10,0.034364521
ACTRN12616000164493,6,0.022058419
ACTRN12616000166471,3,0.149463567
ACTRN12616000167460,4,0.083078855
ACTRN12616000168459,8,0.039235723
ACTRN12616000171415,10,0.03843839
ACTRN12616000172404,4,0.074166731
ACTRN12616000173493,3,0.098953175
ACTRN12616000175471,8,0.067704858
ACTRN12616000176460,1,0.046088928
ACTRN12616000177459,5,0.038577354
ACTRN12616000178448,8,0.029398723
ACTRN12616000179437,10,0.062353587
ACTRN12616000180415,2,0.061719777
ACTRN12616000182493,2,0.050192545
ACTRN12616000183482,2,0.079761295
ACTRN12616000184471,1,0.031693599
ACTRN12616000185460,2,0.044173127
ACTRN12616000187448,8,0.034190554
ACTRN12616000188437,6,0.006154287
ACTRN12616000191493,8,0.070137521
ACTRN12616000192482,2,0.03630149
ACTRN12616000193471,2,0.047134381
ACTRN12616000194460,2,0.062616386
ACTRN12616000195459,4,0.044787454
ACTRN12616000196448,3,0.07819857
ACTRN12616000197437,2,0.058366287
ACTRN12616000198426,10,0.054348957
ACTRN12616000199415,10,0.052871508
ACTRN12616000201471,2,0.075513263
ACTRN12616000202460,5,0.049202674
ACTRN12616000203459,9,0.071168402
ACTRN12616000204448,1,0.033488208
ACTRN12616000205437,9,0.017413897
ACTRN12616000206426,4,0.083667172
ACTRN12616000209493,10,0.038096914
ACTRN12616000211460,3,0.077545238
ACTRN12616000212459,3,0.080696273
ACTRN12616000213448,2,0.062238215
ACTRN12616000214437p,2,0.049170335
ACTRN12616000215426,2,0.044715057
ACTRN12616000216415,10,0.059777307
ACTRN12616000218493,10,0.117002725
ACTRN12616000220460,5,0.040105145
ACTRN12616000221459,2,0.049118005
ACTRN12616000222448,2,0.071871722
ACTRN12616000223437,4,0.074976992
ACTRN12616000224426,10,0.049741236
ACTRN12616000228482,6,0.112859183
ACTRN12616000229471,2,0.097906106
ACTRN12616000230459,8,0.052811086
ACTRN12616000231448,8,0.055502732
ACTRN12616000232437,4,0.040199633
ACTRN12616000233426,4,0.051230981
ACTRN12616000234415,8,0.076708311
ACTRN12616000235404,2,0.046422654
ACTRN12616000237482,8,0.081852484
ACTRN12616000238471,9,0.005063949
ACTRN12616000239460,10,0.036142186
ACTRN12616000240448,2,0.045129432
ACTRN12616000242426,3,0.066303372
ACTRN12616000245493,10,0.085739536
ACTRN12616000246482,9,0.152831023
ACTRN12616000247471,2,0.052948142
ACTRN12616000248460,10,0.050558133
ACTRN12616000249459,10,0.076217064
ACTRN12616000250437,7,0.208982759
ACTRN12616000251426p,2,0.1132339
ACTRN12616000252415,10,0.139496341
ACTRN12616000254493,9,0.025993332
ACTRN12616000256471,2,0.067104216
ACTRN12616000257460,4,0.073714017
ACTRN12616000258459,10,0.037051557
ACTRN12616000259448,10,0.05755767
ACTRN12616000260426,10,0.048295412
ACTRN12616000261415,2,0.062632219
ACTRN12616000263493,10,0.063473197
ACTRN12616000264482,8,0.064028081
ACTRN12616000265471,2,0.062874395
ACTRN12616000267459,8,0.039657114
ACTRN12616000268448,8,0.03313963
ACTRN12616000270415,5,0.030228999
ACTRN12616000271404,9,0.026648555
ACTRN12616000272493,9,0.041792918
ACTRN12616000273482,3,0.055259026
ACTRN12616000278437,5,0.044201868
ACTRN12616000279426,10,0.047990862
ACTRN12616000280404,8,0.063587142
ACTRN12616000285459,5,0.065236643
ACTRN12616000287437,10,0.055439331
ACTRN12616000289415,10,0.033704944
ACTRN12616000290493,2,0.032325091
ACTRN12616000291482,5,0.029271845
ACTRN12616000295448,4,0.059566923
ACTRN12616000296437,8,0.055718861
ACTRN12616000297426,3,0.063803657
ACTRN12616000298415,3,0.053924716
ACTRN12616000299404,8,0.050053901
ACTRN12616000300471,5,0.032685822
ACTRN12616000301460p,2,0.073833549
ACTRN12616000302459,2,0.068823941
ACTRN12616000303448,4,0.044117244
ACTRN12616000304437,8,0.057394611
ACTRN12616000306415,7,0.057849939
ACTRN12616000308493,4,0.035031954
ACTRN12616000309482,10,0.042446916
ACTRN12616000310460,2,0.057095993
ACTRN12616000311459,2,0.063731209
ACTRN12616000312448,3,0.048851544
ACTRN12616000313437,6,0.050311234
ACTRN12616000314426,8,0.061653079
ACTRN12616000315415,2,0.040621001
ACTRN12616000318482,8,0.043832196
ACTRN12616000319471,3,0.034732507
ACTRN12616000320459,2,0.056971546
ACTRN12616000321448,4,0.068582074
ACTRN12616000322437,2,0.051415304
ACTRN12616000323426,8,0.047257266
ACTRN12616000325404,8,0.069929952
ACTRN12616000326493,8,0.031559767
ACTRN12616000328471,2,0.087083526
ACTRN12616000329460,2,0.077153526
ACTRN12616000330448,5,0.039619546
ACTRN12616000331437,4,0.083497627
ACTRN12616000333415,1,0.064071246
ACTRN12616000334404,3,0.046608458
ACTRN12616000336482,2,0.074636381
ACTRN12616000337471,5,0.050723918
ACTRN12616000338460,4,0.082534671
ACTRN12616000339459,8,0.078773772
ACTRN12616000341426,9,0.055675159
ACTRN12616000343404p,5,0.066300969
ACTRN12616000345482,3,0.092161366
ACTRN12616000346471,2,0.080670041
ACTRN12616000348459,5,0.073933606
ACTRN12616000349448,6,0.087211101
ACTRN12616000350426,5,0.0853243
ACTRN12616000351415,1,0.070942834
ACTRN12616000353493,2,0.058296727
ACTRN12616000354482,5,0.051542725
ACTRN12616000355471p,5,0.029767441
ACTRN12616000356460,2,0.086625447
ACTRN12616000357459,8,0.033310459
ACTRN12616000358448,1,0.038568938
ACTRN12616000360415,2,0.057796564
ACTRN12616000361404,5,0.043558586
ACTRN12616000363482,10,0.083644207
ACTRN12616000364471,2,0.069900724
ACTRN12616000365460p,5,0.038125375
ACTRN12616000366459,5,0.04076215
ACTRN12616000368437,2,0.042833065
ACTRN12616000370404,7,0.040491683
ACTRN12616000371493,2,0.032579089
ACTRN12616000373471,5,0.046801554
ACTRN12616000377437,4,0.047269979
ACTRN12616000378426,8,0.063368092
ACTRN12616000379415,2,0.103587618
ACTRN12616000382471,4,0.035784609
ACTRN12616000385448,10,0.050007082
ACTRN12616000386437,3,0.087590199
ACTRN12616000387426,4,0.044032713
ACTRN12616000388415,4,0.046896849
ACTRN12616000389404,6,0.120988422
ACTRN12616000391471,10,0.059606366
ACTRN12616000396426,1,0.054179837
ACTRN12616000398404,9,0.048073226
ACTRN12616000399493p,1,0.067325877
ACTRN12616000400460,2,0.077967379
ACTRN12616000401459p,10,0.063081009
ACTRN12616000402448,8,0.032616845
ACTRN12616000404426,2,0.028786304
ACTRN12616000405415,2,0.134331001
ACTRN12616000408482,3,0.076442066
ACTRN12616000409471,9,0.034895457
ACTRN12616000410459,2,0.049713506
ACTRN12616000411448,2,0.039770064
ACTRN12616000412437,7,0.257380158
ACTRN12616000415404,5,0.042039898
ACTRN12616000416493,3,0.049323835
ACTRN12616000417482,10,0.033192747
ACTRN12616000422426,2,0.081256823
ACTRN12616000423415,2,0.040411037
ACTRN12616000425493,2,0.050243993
ACTRN12616000426482,2,0.077387101
ACTRN12616000427471,5,0.034094695
ACTRN12616000430437,8,0.055750116
ACTRN12616000431426,4,0.058999793
ACTRN12616000434493,5,0.049609918
ACTRN12616000436471,4,0.044067714
ACTRN12616000437460,7,0.043475904
ACTRN12616000438459,2,0.048053653
ACTRN12616000439448,5,0.032578793
ACTRN12616000440426,3,0.026710186
ACTRN12616000441415,2,0.042014023
ACTRN12616000442404,4,0.047880145
ACTRN12616000443493,8,0.058364393
ACTRN12616000444482,10,0.032942337
ACTRN12616000445471,6,0.044907159
ACTRN12616000446460,2,0.050627349
ACTRN12616000447459,1,0.057958263
ACTRN12616000448448,10,0.060314193
ACTRN12616000449437,8,0.041340975
ACTRN12616000450415,9,0.029510923
ACTRN12616000451404,6,0.099900808
ACTRN12616000452493,2,0.066969059
ACTRN12616000453482,1,0.037719311
ACTRN12616000454471,2,0.052250993
ACTRN12616000455460,4,0.065951211
ACTRN12616000456459,2,0.072584435
ACTRN12616000457448,2,0.055598595
ACTRN12616000459426,1,0.056148616
ACTRN12616000460404,2,0.068363077
ACTRN12616000461493,4,0.07407218
ACTRN12616000462482,1,0.083555632
ACTRN12616000465459,2,0.08599666
ACTRN12616000466448,10,0.056012761
ACTRN12616000467437,8,0.029215714
ACTRN12616000468426,4,0.060250477
ACTRN12616000471482,9,0.082745056
ACTRN12616000472471,5,0.038677187
ACTRN12616000473460,2,0.059219188
ACTRN12616000474459,10,0.067500995
ACTRN12616000475448,2,0.071962581
ACTRN12616000476437,7,0.051990609
ACTRN12616000478415,3,0.053161081
ACTRN12616000479404,10,0.051810434
ACTRN12616000480482,8,0.033210343
ACTRN12616000481471,9,0.05727809
ACTRN12616000483459,2,0.032789986
ACTRN12616000484448,5,0.025624628
ACTRN12616000485437,5,0.02787435
ACTRN12616000487415,8,0.04918147
ACTRN12616000490471,8,0.067591364
ACTRN12616000491460,2,0.083170222
ACTRN12616000492459,3,0.093465574
ACTRN12616000494437,10,0.068562522
ACTRN12616000495426,4,0.078862455
ACTRN12616000497404,3,0.047956138
ACTRN12616000500459p,2,0.050420557
ACTRN12616000501448,9,0.061845911
ACTRN12616000502437,2,0.097024913
ACTRN12616000503426,4,0.027433249
ACTRN12616000504415,2,0.072472125
ACTRN12616000505404,8,0.036178176
ACTRN12616000506493,10,0.043738197
ACTRN12616000507482,5,0.023966228
ACTRN12616000508471,2,0.056589549
ACTRN12616000509460,2,0.031274231
ACTRN12616000510448,6,0.112829173
ACTRN12616000511437,4,0.05923052
ACTRN12616000514404,2,0.037647294
ACTRN12616000515493,1,0.041968675
ACTRN12616000516482,6,0.057587132
ACTRN12616000517471,2,0.036009391
ACTRN12616000518460,10,0.021921679
ACTRN12616000519459,4,0.077050748
ACTRN12616000520437,1,0.0597268
ACTRN12616000521426,8,0.051764892
ACTRN12616000522415,2,0.072485514
ACTRN12616000525482,8,0.061081732
ACTRN12616000526471,4,0.178406834
ACTRN12616000527460,3,0.060767557
ACTRN12616000528459,4,0.058166263
ACTRN12616000530426,3,0.073045799
ACTRN12616000531415,2,0.052155551
ACTRN12616000535471,2,0.073160263
ACTRN12616000536460,2,0.030882176
ACTRN12616000537459,9,0.067312088
ACTRN12616000538448,8,0.051442081
ACTRN12616000541404,2,0.045490157
ACTRN12616000542493,2,0.069710769
ACTRN12616000543482,9,0.048304964
ACTRN12616000544471,4,0.062047076
ACTRN12616000546459,4,0.021680162
ACTRN12616000548437,8,0.045562603
ACTRN12616000549426,8,0.079556362
ACTRN12616000550404p,2,0.081945706
ACTRN12616000551493,8,0.053029613
ACTRN12616000552482,8,0.049768679
ACTRN12616000553471,4,0.170359901
ACTRN12616000555459,8,0.054531134
ACTRN12616000559415,8,0.05236872
ACTRN12616000560493,8,0.05236872
ACTRN12616000561482,9,0.052394481
ACTRN12616000562471,5,0.055026713
ACTRN12616000564459,9,0.092901073
ACTRN12616000565448,8,0.05868101
ACTRN12616000566437,5,0.05282579
ACTRN12616000567426,9,0.077860332
ACTRN12616000569404,8,0.058835552
ACTRN12616000570482,10,0.038006992
ACTRN12616000571471,2,0.103603803
ACTRN12616000572460,2,0.065082565
ACTRN12616000573459,1,0.046961299
ACTRN12616000575437,9,0.036513103
ACTRN12616000576426,8,0.031826153
ACTRN12616000577415,1,0.048642704
ACTRN12616000578404,9,0.07095995
ACTRN12616000579493,9,0.054694507
ACTRN12616000580471,10,0.084990501
ACTRN12616000581460,2,0.03874404
ACTRN12616000583448,2,0.044593719
ACTRN12616000584437,4,0.054327616
ACTRN12616000585426,4,0.098794496
ACTRN12616000588493,8,0.05068099
ACTRN12616000592448,9,0.047338341
ACTRN12616000593437,5,0.029277334
ACTRN12616000594426,10,0.034067458
ACTRN12616000595415,5,0.029328409
ACTRN12616000596404,4,0.038864162
ACTRN12616000597493,1,0.027785589
ACTRN12616000598482p,10,0.053673569
ACTRN12616000599471,2,0.085297498
ACTRN12616000601437,1,0.077017348
ACTRN12616000602426,5,0.104850508
ACTRN12616000603415,5,0.050248471
ACTRN12616000604404,10,0.04017737
ACTRN12616000605493,10,0.045694049
ACTRN12616000607471,8,0.101170349
ACTRN12616000609459,4,0.037885519
ACTRN12616000610437,2,0.061102771
ACTRN12616000611426p,6,0.052097106
ACTRN12616000612415,10,0.084479149
ACTRN12616000613404,2,0.072858193
ACTRN12616000614493,4,0.063541614
ACTRN12616000616471,9,0.066838521
ACTRN12616000617460,8,0.043973568
ACTRN12616000618459,4,0.038414133
ACTRN12616000620426,3,0.082527211
ACTRN12616000621415,9,0.051450196
ACTRN12616000622404p,8,0.043801295
ACTRN12616000623493,2,0.039723049
ACTRN12616000624482,1,0.04822995
ACTRN12616000627459,3,0.069670892
ACTRN12616000629437,8,0.037748347
ACTRN12616000630415,4,0.055458967
ACTRN12616000631404,1,0.07010832
ACTRN12616000632493,5,0.041718769
ACTRN12616000633482,5,0.032661179
ACTRN12616000634471p,8,0.065727912
ACTRN12616000635460,8,0.049672877
ACTRN12616000637448,1,0.022864577
ACTRN12616000638437p,5,0.064145808
ACTRN12616000639426,10,0.035553702
ACTRN12616000641493,9,0.073998933
ACTRN12616000643471,2,0.043933488
ACTRN12616000644460,2,0.065828233
ACTRN12616000645459,2,0.089775664
ACTRN12616000646448,4,0.053009987
ACTRN12616000647437,5,0.095504602
ACTRN12616000650493,9,0.038108382
ACTRN12616000653460,2,0.042377419
ACTRN12616000657426,5,0.029203669
ACTRN12616000658415,2,0.050810099
ACTRN12616000659404,4,0.033026277
ACTRN12616000660482,3,0.079755239
ACTRN12616000661471,2,0.061575382
ACTRN12616000662460,3,0.047268883
ACTRN12616000666426,8,0.07278706
ACTRN12616000667415,3,0.07615126
ACTRN12616000668404,3,0.109332713
ACTRN12616000670471,10,0.05691282
ACTRN12616000672459,3,0.11726545
ACTRN12616000673448,2,0.04377226
ACTRN12616000674437,6,0.167346573
ACTRN12616000675426,2,0.049180208
ACTRN12616000676415,6,0.123185136
ACTRN12616000679482,9,0.039146761
ACTRN12616000680460,10,0.079306488
ACTRN12616000681459,3,0.022130157
ACTRN12616000683437,10,0.032173503
ACTRN12616000684426,7,0.031056891
ACTRN12616000685415,2,0.041394147
ACTRN12616000686404,3,0.130739453
ACTRN12616000687493,2,0.027194087
ACTRN12616000688482,10,0.03394678
ACTRN12616000690459,10,0.083316712
ACTRN12616000692437,2,0.041278173
ACTRN12616000696493,2,0.081181492
ACTRN12616000697482,3,0.099553083
ACTRN12616000699460,2,0.0171073
ACTRN12616000700437,6,0.146957925
ACTRN12616000701426,10,0.039495219
ACTRN12616000702415,2,0.047882018
ACTRN12616000704493,2,0.041264424
ACTRN12616000705482,1,0.042643464
ACTRN12616000707460,2,0.044287167
ACTRN12616000709448,9,0.027519493
ACTRN12616000710426,8,0.072230051
ACTRN12616000711415,5,0.046713724
ACTRN12616000712404,4,0.064289005
ACTRN12616000713493p,2,0.055921238
ACTRN12616000715471,4,0.033515708
ACTRN12616000716460,2,0.089972111
ACTRN12616000717459,6,0.083182064
ACTRN12616000719437,10,0.03798783
ACTRN12616000720415,7,0.08239758
ACTRN12616000721404,3,0.105115997
ACTRN12616000723482,4,0.023131772
ACTRN12616000724471,3,0.071070975
ACTRN12616000725460,2,0.046798258
ACTRN12616000726459,2,0.062742079
ACTRN12616000727448,4,0.044449453
ACTRN12616000728437,5,0.044992519
ACTRN12616000729426p,9,0.058592736
ACTRN12616000730404,3,0.151521764
ACTRN12616000731493,9,0.075836812
ACTRN12616000732482,9,0.048706873
ACTRN12616000733471,10,0.074495058
ACTRN12616000734460,4,0.025681197
ACTRN12616000736448,2,0.06175164
ACTRN12616000737437,5,0.032072314
ACTRN12616000739415,2,0.056578066
ACTRN12616000740493,2,0.047686701
ACTRN12616000741482,10,0.086645797
ACTRN12616000742471,8,0.040892966
ACTRN12616000743460,8,0.084899731
ACTRN12616000744459,2,0.046821206
ACTRN12616000745448,4,0.03146498
ACTRN12616000746437p,3,0.075397014
ACTRN12616000747426,9,0.052309217
ACTRN12616000748415,3,0.030372147
ACTRN12616000749404,5,0.02085154
ACTRN12616000751471,7,0.066636044
ACTRN12616000752460,8,0.05174394
ACTRN12616000753459,2,0.08744483
ACTRN12616000754448,5,0.033379632
ACTRN12616000755437,2,0.04049313
ACTRN12616000756426p,2,0.070532238
